ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,FavRank,FavOdd,GapRank,GapOdd,TotalSets,TotalWgames,TotalLgames,TotalGames,L2M
33,Paris,French Open,2015-05-28,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Gimeno-Traver D.,8.0,66.0,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,Completed,1.02,17.0,0,0.0,58.0,15.98,3.0,12.0,5.0,17.0,0
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Berlocq C.,21.0,111.0,3.0,6.0,6.0,3.0,6.0,1.0,4.0,6.0,6.0,1.0,3.0,2.0,Completed,1.1,7.0,0,0.0,90.0,5.9,5.0,19.0,16.0,35.0,1
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Gabashvili T.,Rosol L.,74.0,43.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,2.0,1.72,1,1.0,31.0,0.28,3.0,12.0,8.0,20.0,0
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Simon G.,Mahut N.,13.0,116.0,6.0,2.0,6.0,7.0,6.0,7.0,6.0,3.0,6.0,1.0,3.0,2.0,Completed,1.1,7.0,0,0.0,103.0,5.9,5.0,24.0,13.0,37.0,1
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Dzumhur D.,2.0,88.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,0,0.0,86.0,24.99,3.0,12.0,7.0,19.0,0
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Johnson S.,9.0,56.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,0,0.0,47.0,6.92,3.0,12.0,7.0,19.0,0
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Berdych T.,Paire B.,4.0,71.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.07,9.0,0,0.0,67.0,7.93,4.0,18.0,12.0,30.0,1
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Cuevas P.,14.0,23.0,4.0,6.0,7.0,6.0,3.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.36,3.0,0,0.0,9.0,1.64,5.0,23.0,19.0,42.0,1
33,Paris,French Open,2015-05-29,Grand Slam,Outdoor,Clay,3rd Round,5,Tsonga J.W.,Andujar P.,15.0,42.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.25,3.75,0,0.0,27.0,2.5,3.0,13.0,10.0,23.0,0
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Kyrgios N.,3.0,30.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.1,7.0,0,0.0,27.0,5.9,3.0,12.0,6.0,18.0,0
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Cilic M.,Mayer L.,10.0,22.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.57,2.25,0,0.0,12.0,0.6799999999999999,3.0,12.0,5.0,17.0,0
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Kokkinakis T.,1.0,84.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.005,29.0,0,0.0,83.0,27.995,3.0,12.0,8.0,20.0,0
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Chardy J.,Goffin D.,45.0,18.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,2.5,1.5,1,1.0,27.0,1.0,3.0,12.0,7.0,19.0,0
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Sock J.,Coric B.,37.0,46.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,2.75,0,0.0,9.0,1.35,3.0,12.0,3.0,15.0,0
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Gasquet R.,Anderson K.,21.0,17.0,4.0,6.0,7.0,6.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.0,1,0.0,4.0,2.78,4.0,17.0,16.0,33.0,1
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Bolelli S.,8.0,60.0,6.0,3.0,1.0,6.0,5.0,7.0,6.0,0.0,6.0,1.0,3.0,2.0,Completed,1.07,9.0,0,0.0,52.0,7.93,5.0,19.0,10.0,29.0,1
33,Paris,French Open,2015-05-30,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Kuznetsov An.,7.0,120.0,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,26.0,0,0.0,113.0,24.99,3.0,12.0,4.0,16.0,0
